date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:31:34	2326/2326	---MCZ	200	added ('OK')	text/xml	date:Mon,%2007%20Jun%202021%2013:31:30%20GMT	https://lmpixels.com/wp/leven-wp/full-width-dark/wp-json/oembed/1.0/embed?url=https%3A%2F%2Flmpixels.com%2Fwp%2Fleven-wp%2Ffull-width-dark%2Fhome-2-about-me%2F&format=xml	C:/My%20Web%20Sites/Web%20Netlify/lmpixels.com/wp/leven-wp/full-width-dark/wp-json/oembed/1.0/embedf20a	(from https://lmpixels.com/wp/leven-wp/full-width-dark/home-2-about-me/)
20:31:35	190656/190656	---MCZ	200	added ('OK')	application/javascript	date:Thu,%2022%20Apr%202021%2015:56:22%20GMT	https://lmpixels.com/wp/leven-wp/full-width-dark/wp-content/mmr/f7a9a3c8-1619086408.min.js	C:/My%20Web%20Sites/Web%20Netlify/lmpixels.com/wp/leven-wp/full-width-dark/wp-content/mmr/f7a9a3c8-1619086408.min.js	(from https://lmpixels.com/wp/leven-wp/full-width-dark/home-2-about-me/)
20:31:36	18062/18062	---MCZ	200	added ('OK')	application/json	date:Mon,%2007%20Jun%202021%2013:31:33%20GMT	https://lmpixels.com/wp/leven-wp/full-width-dark/wp-json/wp/v2/pages/310	C:/My%20Web%20Sites/Web%20Netlify/lmpixels.com/wp/leven-wp/full-width-dark/wp-json/wp/v2/pages/310.json	(from https://lmpixels.com/wp/leven-wp/full-width-dark/about-me-3/)
20:31:37	698178/698178	---MCZ	200	added ('OK')	text/css	date:Thu,%2022%20Apr%202021%2015:56:40%20GMT	https://lmpixels.com/wp/leven-wp/full-width-dark/wp-content/mmr/51eff777-1619086408.min.css	C:/My%20Web%20Sites/Web%20Netlify/lmpixels.com/wp/leven-wp/full-width-dark/wp-content/mmr/51eff777-1619086408.min.css	(from https://lmpixels.com/wp/leven-wp/full-width-dark/about-me-3/)
20:31:37	2247/2247	---MCZ	200	added ('OK')	application/json	date:Mon,%2007%20Jun%202021%2013:31:34%20GMT	https://lmpixels.com/wp/leven-wp/full-width-dark/wp-json/oembed/1.0/embed?url=https%3A%2F%2Flmpixels.com%2Fwp%2Fleven-wp%2Ffull-width-dark%2Fabout-me-3%2F	C:/My%20Web%20Sites/Web%20Netlify/lmpixels.com/wp/leven-wp/full-width-dark/wp-json/oembed/1.0/embed0ba7.json	(from https://lmpixels.com/wp/leven-wp/full-width-dark/about-me-3/)
20:31:37	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2007%20Jun%202021%2013:31:34%20GMT	https://lmpixels.com/wp/leven-wp/full-width-dark/?p=310	C:/My%20Web%20Sites/Web%20Netlify/lmpixels.com/wp/leven-wp/full-width-dark/index90b2.html	(from https://lmpixels.com/wp/leven-wp/full-width-dark/about-me-3/)
20:31:38	2316/2316	---MCZ	200	added ('OK')	text/xml	date:Mon,%2007%20Jun%202021%2013:31:35%20GMT	https://lmpixels.com/wp/leven-wp/full-width-dark/wp-json/oembed/1.0/embed?url=https%3A%2F%2Flmpixels.com%2Fwp%2Fleven-wp%2Ffull-width-dark%2Fabout-me-3%2F&format=xml	C:/My%20Web%20Sites/Web%20Netlify/lmpixels.com/wp/leven-wp/full-width-dark/wp-json/oembed/1.0/embed19a5	(from https://lmpixels.com/wp/leven-wp/full-width-dark/about-me-3/)
20:31:38	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2007%20Jun%202021%2013:31:35%20GMT	http://lmpixels.com/wp/leven-wp/wp-content/uploads/2019/11/main_photo.jpg	C:/My%20Web%20Sites/Web%20Netlify/lmpixels.com/wp/leven-wp/wp-content/uploads/2019/11/main_photo.2a.delayed	(from https://lmpixels.com/wp/leven-wp/full-width-dark/about-me-3/)
20:31:39	12590/12590	---M--	200	added ('OK')	image/jpeg	etag:%225dedf95f-312e%22	https://lmpixels.com/wp/leven-wp/wp-content/uploads/2019/11/main_photo.jpg	C:/My%20Web%20Sites/Web%20Netlify/lmpixels.com/wp/leven-wp/wp-content/uploads/2019/11/main_photo.jpg	(from https://lmpixels.com/wp/leven-wp/full-width-dark/about-me-3/)
20:31:39	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2007%20Jun%202021%2013:31:36%20GMT	http://lmpixels.com/wp/leven-wp/wp-content/uploads/2019/12/client.png	C:/My%20Web%20Sites/Web%20Netlify/lmpixels.com/wp/leven-wp/wp-content/uploads/2019/12/client.png	(from https://lmpixels.com/wp/leven-wp/full-width-dark/about-me-3/)
20:31:40	2542/2542	---M--	200	added ('OK')	image/png	etag:%225dedf960-9ee%22	https://lmpixels.com/wp/leven-wp/wp-content/uploads/2019/12/client.png	C:/My%20Web%20Sites/Web%20Netlify/lmpixels.com/wp/leven-wp/wp-content/uploads/2019/12/client.png	(from https://lmpixels.com/wp/leven-wp/full-width-dark/about-me-3/)
20:31:41	18270/18270	---MCZ	200	added ('OK')	application/json	date:Mon,%2007%20Jun%202021%2013:31:37%20GMT	https://lmpixels.com/wp/leven-wp/full-width-dark/wp-json/wp/v2/pages/319	C:/My%20Web%20Sites/Web%20Netlify/lmpixels.com/wp/leven-wp/full-width-dark/wp-json/wp/v2/pages/319.json	(from https://lmpixels.com/wp/leven-wp/full-width-dark/about-me-4/)
20:31:42	2247/2247	---MCZ	200	added ('OK')	application/json	date:Mon,%2007%20Jun%202021%2013:31:38%20GMT	https://lmpixels.com/wp/leven-wp/full-width-dark/wp-json/oembed/1.0/embed?url=https%3A%2F%2Flmpixels.com%2Fwp%2Fleven-wp%2Ffull-width-dark%2Fabout-me-4%2F	C:/My%20Web%20Sites/Web%20Netlify/lmpixels.com/wp/leven-wp/full-width-dark/wp-json/oembed/1.0/embed8451.json	(from https://lmpixels.com/wp/leven-wp/full-width-dark/about-me-4/)
20:31:42	698578/698578	---MCZ	200	added ('OK')	text/css	date:Thu,%2022%20Apr%202021%2015:57:56%20GMT	https://lmpixels.com/wp/leven-wp/full-width-dark/wp-content/mmr/30b3f983-1619086408.min.css	C:/My%20Web%20Sites/Web%20Netlify/lmpixels.com/wp/leven-wp/full-width-dark/wp-content/mmr/30b3f983-1619086408.min.css	(from https://lmpixels.com/wp/leven-wp/full-width-dark/about-me-4/)
20:31:42	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2007%20Jun%202021%2013:31:38%20GMT	https://lmpixels.com/wp/leven-wp/full-width-dark/?p=319	C:/My%20Web%20Sites/Web%20Netlify/lmpixels.com/wp/leven-wp/full-width-dark/index63fb.html	(from https://lmpixels.com/wp/leven-wp/full-width-dark/about-me-4/)
20:31:43	2316/2316	---MCZ	200	added ('OK')	text/xml	date:Mon,%2007%20Jun%202021%2013:31:39%20GMT	https://lmpixels.com/wp/leven-wp/full-width-dark/wp-json/oembed/1.0/embed?url=https%3A%2F%2Flmpixels.com%2Fwp%2Fleven-wp%2Ffull-width-dark%2Fabout-me-4%2F&format=xml	C:/My%20Web%20Sites/Web%20Netlify/lmpixels.com/wp/leven-wp/full-width-dark/wp-json/oembed/1.0/embed8887	(from https://lmpixels.com/wp/leven-wp/full-width-dark/about-me-4/)
20:31:44	190247/190247	---MCZ	200	added ('OK')	application/javascript	date:Thu,%2022%20Apr%202021%2015:57:57%20GMT	https://lmpixels.com/wp/leven-wp/full-width-dark/wp-content/mmr/f7f3a3c9-1619086408.min.js	C:/My%20Web%20Sites/Web%20Netlify/lmpixels.com/wp/leven-wp/full-width-dark/wp-content/mmr/f7f3a3c9-1619086408.min.js	(from https://lmpixels.com/wp/leven-wp/full-width-dark/about-me-4/)
20:31:45	18081/18081	---MCZ	200	added ('OK')	application/json	date:Mon,%2007%20Jun%202021%2013:31:41%20GMT	https://lmpixels.com/wp/leven-wp/full-width-dark/wp-json/wp/v2/pages/323	C:/My%20Web%20Sites/Web%20Netlify/lmpixels.com/wp/leven-wp/full-width-dark/wp-json/wp/v2/pages/323.json	(from https://lmpixels.com/wp/leven-wp/full-width-dark/about-me-5/)
20:31:45	2247/2247	---MCZ	200	added ('OK')	application/json	date:Mon,%2007%20Jun%202021%2013:31:41%20GMT	https://lmpixels.com/wp/leven-wp/full-width-dark/wp-json/oembed/1.0/embed?url=https%3A%2F%2Flmpixels.com%2Fwp%2Fleven-wp%2Ffull-width-dark%2Fabout-me-5%2F	C:/My%20Web%20Sites/Web%20Netlify/lmpixels.com/wp/leven-wp/full-width-dark/wp-json/oembed/1.0/embed84ad.json	(from https://lmpixels.com/wp/leven-wp/full-width-dark/about-me-5/)
20:31:46	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2007%20Jun%202021%2013:31:42%20GMT	https://lmpixels.com/wp/leven-wp/full-width-dark/?p=323	C:/My%20Web%20Sites/Web%20Netlify/lmpixels.com/wp/leven-wp/full-width-dark/index3cee.html	(from https://lmpixels.com/wp/leven-wp/full-width-dark/about-me-5/)
20:31:46	2316/2316	---MCZ	200	added ('OK')	text/xml	date:Mon,%2007%20Jun%202021%2013:31:42%20GMT	https://lmpixels.com/wp/leven-wp/full-width-dark/wp-json/oembed/1.0/embed?url=https%3A%2F%2Flmpixels.com%2Fwp%2Fleven-wp%2Ffull-width-dark%2Fabout-me-5%2F&format=xml	C:/My%20Web%20Sites/Web%20Netlify/lmpixels.com/wp/leven-wp/full-width-dark/wp-json/oembed/1.0/embedb647	(from https://lmpixels.com/wp/leven-wp/full-width-dark/about-me-5/)
20:31:47	18289/18289	---MCZ	200	added ('OK')	application/json	date:Mon,%2007%20Jun%202021%2013:31:43%20GMT	https://lmpixels.com/wp/leven-wp/full-width-dark/wp-json/wp/v2/pages/326	C:/My%20Web%20Sites/Web%20Netlify/lmpixels.com/wp/leven-wp/full-width-dark/wp-json/wp/v2/pages/326.json	(from https://lmpixels.com/wp/leven-wp/full-width-dark/about-me-6/)
20:31:48	2247/2247	---MCZ	200	added ('OK')	application/json	date:Mon,%2007%20Jun%202021%2013:31:44%20GMT	https://lmpixels.com/wp/leven-wp/full-width-dark/wp-json/oembed/1.0/embed?url=https%3A%2F%2Flmpixels.com%2Fwp%2Fleven-wp%2Ffull-width-dark%2Fabout-me-6%2F	C:/My%20Web%20Sites/Web%20Netlify/lmpixels.com/wp/leven-wp/full-width-dark/wp-json/oembed/1.0/embed8650.json	(from https://lmpixels.com/wp/leven-wp/full-width-dark/about-me-6/)
20:31:48	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2007%20Jun%202021%2013:31:44%20GMT	https://lmpixels.com/wp/leven-wp/full-width-dark/?p=326	C:/My%20Web%20Sites/Web%20Netlify/lmpixels.com/wp/leven-wp/full-width-dark/index4bd3.html	(from https://lmpixels.com/wp/leven-wp/full-width-dark/about-me-6/)
20:31:48	2316/2316	---MCZ	200	added ('OK')	text/xml	date:Mon,%2007%20Jun%202021%2013:31:44%20GMT	https://lmpixels.com/wp/leven-wp/full-width-dark/wp-json/oembed/1.0/embed?url=https%3A%2F%2Flmpixels.com%2Fwp%2Fleven-wp%2Ffull-width-dark%2Fabout-me-6%2F&format=xml	C:/My%20Web%20Sites/Web%20Netlify/lmpixels.com/wp/leven-wp/full-width-dark/wp-json/oembed/1.0/embed26a6	(from https://lmpixels.com/wp/leven-wp/full-width-dark/about-me-6/)
20:31:50	3231/3231	---MCZ	200	added ('OK')	application/json	date:Mon,%2007%20Jun%202021%2013:31:46%20GMT	https://lmpixels.com/wp/leven-wp/full-width-dark/wp-json/wp/v2/pages/8	C:/My%20Web%20Sites/Web%20Netlify/lmpixels.com/wp/leven-wp/full-width-dark/wp-json/wp/v2/pages/8.json	(from https://lmpixels.com/wp/leven-wp/full-width-dark/home/)
20:31:50	694840/694840	---MCZ	200	added ('OK')	text/css	date:Thu,%2022%20Apr%202021%2015:57:10%20GMT	https://lmpixels.com/wp/leven-wp/full-width-dark/wp-content/mmr/1dfde2cd-1619086408.min.css	C:/My%20Web%20Sites/Web%20Netlify/lmpixels.com/wp/leven-wp/full-width-dark/wp-content/mmr/1dfde2cd-1619086408.min.css	(from https://lmpixels.com/wp/leven-wp/full-width-dark/home/)
20:31:50	2217/2217	---MCZ	200	added ('OK')	application/json	date:Mon,%2007%20Jun%202021%2013:31:46%20GMT	https://lmpixels.com/wp/leven-wp/full-width-dark/wp-json/oembed/1.0/embed?url=https%3A%2F%2Flmpixels.com%2Fwp%2Fleven-wp%2Ffull-width-dark%2Fhome%2F	C:/My%20Web%20Sites/Web%20Netlify/lmpixels.com/wp/leven-wp/full-width-dark/wp-json/oembed/1.0/embed7bb0.json	(from https://lmpixels.com/wp/leven-wp/full-width-dark/home/)
20:31:51	2286/2286	---MCZ	200	added ('OK')	text/xml	date:Mon,%2007%20Jun%202021%2013:31:47%20GMT	https://lmpixels.com/wp/leven-wp/full-width-dark/wp-json/oembed/1.0/embed?url=https%3A%2F%2Flmpixels.com%2Fwp%2Fleven-wp%2Ffull-width-dark%2Fhome%2F&format=xml	C:/My%20Web%20Sites/Web%20Netlify/lmpixels.com/wp/leven-wp/full-width-dark/wp-json/oembed/1.0/embed2df6	(from https://lmpixels.com/wp/leven-wp/full-width-dark/home/)
20:31:51	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2007%20Jun%202021%2013:31:47%20GMT	https://lmpixels.com/wp/leven-wp/full-width-dark/?p=8	C:/My%20Web%20Sites/Web%20Netlify/lmpixels.com/wp/leven-wp/full-width-dark/index2df4.html	(from https://lmpixels.com/wp/leven-wp/full-width-dark/home/)
20:31:51	175099/175099	---MCZ	200	added ('OK')	application/javascript	date:Thu,%2022%20Apr%202021%2010:21:52%20GMT	https://lmpixels.com/wp/leven-wp/full-width-dark/wp-content/mmr/1a927b7f-1617349864.min.js	C:/My%20Web%20Sites/Web%20Netlify/lmpixels.com/wp/leven-wp/full-width-dark/wp-content/mmr/1a927b7f-1617349864.min.js	(from https://lmpixels.com/wp/leven-wp/full-width-dark/home/)
20:31:52	3487/3487	---MCZ	200	added ('OK')	application/json	date:Mon,%2007%20Jun%202021%2013:31:48%20GMT	https://lmpixels.com/wp/leven-wp/full-width-dark/wp-json/wp/v2/pages/15	C:/My%20Web%20Sites/Web%20Netlify/lmpixels.com/wp/leven-wp/full-width-dark/wp-json/wp/v2/pages/15.json	(from https://lmpixels.com/wp/leven-wp/full-width-dark/home-2/)
20:31:52	694805/694805	---MCZ	200	added ('OK')	text/css	date:Thu,%2022%20Apr%202021%2015:57:56%20GMT	https://lmpixels.com/wp/leven-wp/full-width-dark/wp-content/mmr/774de52d-1619086408.min.css	C:/My%20Web%20Sites/Web%20Netlify/lmpixels.com/wp/leven-wp/full-width-dark/wp-content/mmr/774de52d-1619086408.min.css	(from https://lmpixels.com/wp/leven-wp/full-width-dark/home-2/)
20:31:52	2227/2227	---MCZ	200	added ('OK')	application/json	date:Mon,%2007%20Jun%202021%2013:31:49%20GMT	https://lmpixels.com/wp/leven-wp/full-width-dark/wp-json/oembed/1.0/embed?url=https%3A%2F%2Flmpixels.com%2Fwp%2Fleven-wp%2Ffull-width-dark%2Fhome-2%2F	C:/My%20Web%20Sites/Web%20Netlify/lmpixels.com/wp/leven-wp/full-width-dark/wp-json/oembed/1.0/embedd979.json	(from https://lmpixels.com/wp/leven-wp/full-width-dark/home-2/)
20:31:53	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2007%20Jun%202021%2013:31:49%20GMT	https://lmpixels.com/wp/leven-wp/full-width-dark/?p=15	C:/My%20Web%20Sites/Web%20Netlify/lmpixels.com/wp/leven-wp/full-width-dark/indexa1ca.html	(from https://lmpixels.com/wp/leven-wp/full-width-dark/home-2/)
20:31:53	2296/2296	---MCZ	200	added ('OK')	text/xml	date:Mon,%2007%20Jun%202021%2013:31:50%20GMT	https://lmpixels.com/wp/leven-wp/full-width-dark/wp-json/oembed/1.0/embed?url=https%3A%2F%2Flmpixels.com%2Fwp%2Fleven-wp%2Ffull-width-dark%2Fhome-2%2F&format=xml	C:/My%20Web%20Sites/Web%20Netlify/lmpixels.com/wp/leven-wp/full-width-dark/wp-json/oembed/1.0/embed54ca	(from https://lmpixels.com/wp/leven-wp/full-width-dark/home-2/)
20:31:55	189531/189531	---MCZ	200	added ('OK')	application/javascript	date:Thu,%2022%20Apr%202021%2015:57:57%20GMT	https://lmpixels.com/wp/leven-wp/full-width-dark/wp-content/mmr/926c89dc-1619086408.min.js	C:/My%20Web%20Sites/Web%20Netlify/lmpixels.com/wp/leven-wp/full-width-dark/wp-content/mmr/926c89dc-1619086408.min.js	(from https://lmpixels.com/wp/leven-wp/full-width-dark/home-2/)
20:31:55	11338/11338	---MCZ	200	added ('OK')	application/json	date:Mon,%2007%20Jun%202021%2013:31:52%20GMT	https://lmpixels.com/wp/leven-wp/full-width-dark/wp-json/wp/v2/pages/171	C:/My%20Web%20Sites/Web%20Netlify/lmpixels.com/wp/leven-wp/full-width-dark/wp-json/wp/v2/pages/171.json	(from https://lmpixels.com/wp/leven-wp/full-width-dark/resume/)
20:31:56	2227/2227	---MCZ	200	added ('OK')	application/json	date:Mon,%2007%20Jun%202021%2013:31:53%20GMT	https://lmpixels.com/wp/leven-wp/full-width-dark/wp-json/oembed/1.0/embed?url=https%3A%2F%2Flmpixels.com%2Fwp%2Fleven-wp%2Ffull-width-dark%2Fresume%2F	C:/My%20Web%20Sites/Web%20Netlify/lmpixels.com/wp/leven-wp/full-width-dark/wp-json/oembed/1.0/embed39d4.json	(from https://lmpixels.com/wp/leven-wp/full-width-dark/resume/)
20:31:57	694400/694400	---MCZ	200	added ('OK')	text/css	date:Thu,%2022%20Apr%202021%2010:21:52%20GMT	https://lmpixels.com/wp/leven-wp/full-width-dark/wp-content/mmr/88fbe971-1619086408.min.css	C:/My%20Web%20Sites/Web%20Netlify/lmpixels.com/wp/leven-wp/full-width-dark/wp-content/mmr/88fbe971-1619086408.min.css	(from https://lmpixels.com/wp/leven-wp/full-width-dark/resume/)
20:31:57	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2007%20Jun%202021%2013:31:53%20GMT	https://lmpixels.com/wp/leven-wp/full-width-dark/?p=171	C:/My%20Web%20Sites/Web%20Netlify/lmpixels.com/wp/leven-wp/full-width-dark/indexa828.html	(from https://lmpixels.com/wp/leven-wp/full-width-dark/resume/)
20:31:58	2296/2296	---MCZ	200	added ('OK')	text/xml	date:Mon,%2007%20Jun%202021%2013:31:54%20GMT	https://lmpixels.com/wp/leven-wp/full-width-dark/wp-json/oembed/1.0/embed?url=https%3A%2F%2Flmpixels.com%2Fwp%2Fleven-wp%2Ffull-width-dark%2Fresume%2F&format=xml	C:/My%20Web%20Sites/Web%20Netlify/lmpixels.com/wp/leven-wp/full-width-dark/wp-json/oembed/1.0/embed9fc9	(from https://lmpixels.com/wp/leven-wp/full-width-dark/resume/)
20:31:58	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2007%20Jun%202021%2013:31:54%20GMT	http://lmpixels.com/wp/leven-wp/wp-content/uploads/2019/11/1.jpg	C:/My%20Web%20Sites/Web%20Netlify/lmpixels.com/wp/leven-wp/wp-content/uploads/2019/11/1.47.delayed	(from https://lmpixels.com/wp/leven-wp/full-width-dark/resume/)
20:31:59	19247/19247	---M--	200	added ('OK')	image/jpeg	etag:%225dedf95f-4b2f%22	https://lmpixels.com/wp/leven-wp/wp-content/uploads/2019/11/1.jpg	C:/My%20Web%20Sites/Web%20Netlify/lmpixels.com/wp/leven-wp/wp-content/uploads/2019/11/1.jpg	(from https://lmpixels.com/wp/leven-wp/full-width-dark/resume/)
20:31:59	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2007%20Jun%202021%2013:31:55%20GMT	http://lmpixels.com/wp/leven-wp/wp-content/uploads/2019/12/client-1.png	C:/My%20Web%20Sites/Web%20Netlify/lmpixels.com/wp/leven-wp/wp-content/uploads/2019/12/client-1.png	(from https://lmpixels.com/wp/leven-wp/full-width-dark/resume/)
20:31:59	1592/1592	---M--	200	added ('OK')	image/png	etag:%225dee27e9-638%22	https://lmpixels.com/wp/leven-wp/wp-content/uploads/2019/12/client-1.png	C:/My%20Web%20Sites/Web%20Netlify/lmpixels.com/wp/leven-wp/wp-content/uploads/2019/12/client-1.png	(from https://lmpixels.com/wp/leven-wp/full-width-dark/resume/)
20:32:01	175834/175834	---MCZ	200	added ('OK')	application/javascript	date:Thu,%2022%20Apr%202021%2010:21:53%20GMT	https://lmpixels.com/wp/leven-wp/full-width-dark/wp-content/mmr/3f3f8690-1619086408.min.js	C:/My%20Web%20Sites/Web%20Netlify/lmpixels.com/wp/leven-wp/full-width-dark/wp-content/mmr/3f3f8690-1619086408.min.js	(from https://lmpixels.com/wp/leven-wp/full-width-dark/resume/)
20:32:02	20531/20531	---MCZ	200	added ('OK')	application/json	date:Mon,%2007%20Jun%202021%2013:31:58%20GMT	https://lmpixels.com/wp/leven-wp/full-width-dark/wp-json/wp/v2/pages/25	C:/My%20Web%20Sites/Web%20Netlify/lmpixels.com/wp/leven-wp/full-width-dark/wp-json/wp/v2/pages/25.json	(from https://lmpixels.com/wp/leven-wp/full-width-dark/portfolio/)
20:32:02	693078/693078	---MCZ	200	added ('OK')	text/css	date:Thu,%2022%20Apr%202021%2010:21:52%20GMT	https://lmpixels.com/wp/leven-wp/full-width-dark/wp-content/mmr/df9fd803-1619084020.min.css	C:/My%20Web%20Sites/Web%20Netlify/lmpixels.com/wp/leven-wp/full-width-dark/wp-content/mmr/df9fd803-1619084020.min.css	(from https://lmpixels.com/wp/leven-wp/full-width-dark/portfolio/)
20:32:02	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2007%20Jun%202021%2013:31:59%20GMT	https://lmpixels.com/wp/leven-wp/full-width-dark/?p=25	C:/My%20Web%20Sites/Web%20Netlify/lmpixels.com/wp/leven-wp/full-width-dark/index970c.html	(from https://lmpixels.com/wp/leven-wp/full-width-dark/portfolio/)
20:32:03	2311/2311	---MCZ	200	added ('OK')	text/xml	date:Mon,%2007%20Jun%202021%2013:32:00%20GMT	https://lmpixels.com/wp/leven-wp/full-width-dark/wp-json/oembed/1.0/embed?url=https%3A%2F%2Flmpixels.com%2Fwp%2Fleven-wp%2Ffull-width-dark%2Fportfolio%2F&format=xml	C:/My%20Web%20Sites/Web%20Netlify/lmpixels.com/wp/leven-wp/full-width-dark/wp-json/oembed/1.0/embed0115	(from https://lmpixels.com/wp/leven-wp/full-width-dark/portfolio/)
20:32:04	2242/2242	---MCZ	200	added ('OK')	application/json	date:Mon,%2007%20Jun%202021%2013:31:59%20GMT	https://lmpixels.com/wp/leven-wp/full-width-dark/wp-json/oembed/1.0/embed?url=https%3A%2F%2Flmpixels.com%2Fwp%2Fleven-wp%2Ffull-width-dark%2Fportfolio%2F	C:/My%20Web%20Sites/Web%20Netlify/lmpixels.com/wp/leven-wp/full-width-dark/wp-json/oembed/1.0/embed380e.json	(from https://lmpixels.com/wp/leven-wp/full-width-dark/portfolio/)
20:32:04	94709/94709	---M--	200	added ('OK')	image/jpeg	date:Tue,%2011%20Feb%202020%2016:03:16%20GMT	https://lmpixels.com/wp/leven-wp/full-width-dark/wp-content/uploads/sites/5/2019/12/12.jpg	C:/My%20Web%20Sites/Web%20Netlify/lmpixels.com/wp/leven-wp/full-width-dark/wp-content/uploads/sites/5/2019/12/12.jpg	(from https://lmpixels.com/wp/leven-wp/full-width-dark/portfolio/)
20:32:05	27321/27321	---MCZ	200	added ('OK')	text/html	date:Mon,%2007%20Jun%202021%2013:32:01%20GMT	https://lmpixels.com/wp/leven-wp/full-width-dark/project/full-project-2/	C:/My%20Web%20Sites/Web%20Netlify/lmpixels.com/wp/leven-wp/full-width-dark/project/full-project-2/index.html	(from https://lmpixels.com/wp/leven-wp/full-width-dark/portfolio/)
20:32:05	66484/66484	---M--	200	added ('OK')	image/jpeg	date:Tue,%2011%20Feb%202020%2016:03:16%20GMT	https://lmpixels.com/wp/leven-wp/full-width-dark/wp-content/uploads/sites/5/2019/12/7.jpg	C:/My%20Web%20Sites/Web%20Netlify/lmpixels.com/wp/leven-wp/full-width-dark/wp-content/uploads/sites/5/2019/12/7.jpg	(from https://lmpixels.com/wp/leven-wp/full-width-dark/portfolio/)
20:32:06	33059/33059	---M--	200	added ('OK')	image/jpeg	date:Tue,%2011%20Feb%202020%2016:03:16%20GMT	https://lmpixels.com/wp/leven-wp/full-width-dark/wp-content/uploads/sites/5/2019/12/1.jpg	C:/My%20Web%20Sites/Web%20Netlify/lmpixels.com/wp/leven-wp/full-width-dark/wp-content/uploads/sites/5/2019/12/1.jpg	(from https://lmpixels.com/wp/leven-wp/full-width-dark/portfolio/)
20:32:08	51930/51930	---M--	200	added ('OK')	image/jpeg	date:Tue,%2011%20Feb%202020%2016:03:15%20GMT	https://lmpixels.com/wp/leven-wp/full-width-dark/wp-content/uploads/sites/5/2019/12/2.jpg	C:/My%20Web%20Sites/Web%20Netlify/lmpixels.com/wp/leven-wp/full-width-dark/wp-content/uploads/sites/5/2019/12/2.jpg	(from https://lmpixels.com/wp/leven-wp/full-width-dark/portfolio/)
20:32:10	121065/121065	---M--	200	added ('OK')	image/jpeg	date:Tue,%2011%20Feb%202020%2016:03:16%20GMT	https://lmpixels.com/wp/leven-wp/full-width-dark/wp-content/uploads/sites/5/2019/12/3.jpg	C:/My%20Web%20Sites/Web%20Netlify/lmpixels.com/wp/leven-wp/full-width-dark/wp-content/uploads/sites/5/2019/12/3.jpg	(from https://lmpixels.com/wp/leven-wp/full-width-dark/portfolio/)
20:32:11	114553/114553	---M--	200	added ('OK')	image/jpeg	date:Tue,%2011%20Feb%202020%2016:03:16%20GMT	https://lmpixels.com/wp/leven-wp/full-width-dark/wp-content/uploads/sites/5/2019/12/4-1.jpg	C:/My%20Web%20Sites/Web%20Netlify/lmpixels.com/wp/leven-wp/full-width-dark/wp-content/uploads/sites/5/2019/12/4-1.jpg	(from https://lmpixels.com/wp/leven-wp/full-width-dark/portfolio/)
20:32:12	111080/111080	---M--	200	added ('OK')	image/jpeg	date:Tue,%2011%20Feb%202020%2016:03:16%20GMT	https://lmpixels.com/wp/leven-wp/full-width-dark/wp-content/uploads/sites/5/2019/12/5-1.jpg	C:/My%20Web%20Sites/Web%20Netlify/lmpixels.com/wp/leven-wp/full-width-dark/wp-content/uploads/sites/5/2019/12/5-1.jpg	(from https://lmpixels.com/wp/leven-wp/full-width-dark/portfolio/)
20:32:12	29367/29367	---MCZ	200	added ('OK')	text/html	date:Mon,%2007%20Jun%202021%2013:32:08%20GMT	https://lmpixels.com/wp/leven-wp/full-width-dark/project/full-project-1/	C:/My%20Web%20Sites/Web%20Netlify/lmpixels.com/wp/leven-wp/full-width-dark/project/full-project-1/index.html	(from https://lmpixels.com/wp/leven-wp/full-width-dark/portfolio/)
20:32:12	123977/123977	---M--	200	added ('OK')	image/jpeg	date:Tue,%2011%20Feb%202020%2016:03:16%20GMT	https://lmpixels.com/wp/leven-wp/full-width-dark/wp-content/uploads/sites/5/2019/12/6.jpg	C:/My%20Web%20Sites/Web%20Netlify/lmpixels.com/wp/leven-wp/full-width-dark/wp-content/uploads/sites/5/2019/12/6.jpg	(from https://lmpixels.com/wp/leven-wp/full-width-dark/portfolio/)
20:32:14	95490/95490	---M--	200	added ('OK')	image/jpeg	date:Tue,%2011%20Feb%202020%2016:03:16%20GMT	https://lmpixels.com/wp/leven-wp/full-width-dark/wp-content/uploads/sites/5/2019/12/9.jpg	C:/My%20Web%20Sites/Web%20Netlify/lmpixels.com/wp/leven-wp/full-width-dark/wp-content/uploads/sites/5/2019/12/9.jpg	(from https://lmpixels.com/wp/leven-wp/full-width-dark/portfolio/)
